date,canton,severity,road_condition,vehicle_type,road_type,week,year,day_of_week,month
2021-03-04 04:24:26.213242,ZG,light,icy,car,side_road,9,2021,Thursday,3
2021-03-04 06:09:17.391478,SO,light,wet,truck,side_road,9,2021,Thursday,3
2021-03-04 07:54:08.569713,BL,light,snow,motorcycle,highway,9,2021,Thursday,3
2021-03-04 09:38:59.747949,ZG,light,dry,car,main_road,9,2021,Thursday,3
2021-03-04 11:23:50.926185,VS,light,icy,motorcycle,main_road,9,2021,Thursday,3
2021-03-04 13:08:42.104420,VD,light,wet,car,side_road,9,2021,Thursday,3
2021-03-04 14:53:33.282656,SO,light,dry,car,main_road,9,2021,Thursday,3
2021-03-04 16:38:24.460892,ZH,light,dry,car,main_road,9,2021,Thursday,3
2021-03-04 18:23:15.639127,VS,light,dry,car,side_road,9,2021,Thursday,3
2021-03-04 20:08:06.817363,ZH,light,wet,car,main_road,9,2021,Thursday,3
2021-03-04 21:52:57.995599,LU,light,wet,car,main_road,9,2021,Thursday,3
2021-03-04 23:37:49.173834,BE,light,dry,bicycle,side_road,9,2021,Thursday,3
2021-03-05 01:22:40.352070,BE,light,wet,car,highway,9,2021,Friday,3
2021-03-05 03:07:31.530306,TI,light,dry,truck,highway,9,2021,Friday,3
2021-03-05 04:52:22.708541,AR,light,wet,car,highway,9,2021,Friday,3
2021-03-05 06:37:13.886777,NE,light,wet,car,highway,9,2021,Friday,3
2021-03-05 08:22:05.065013,BE,light,snow,truck,main_road,9,2021,Friday,3
2021-03-05 10:06:56.243248,BS,light,dry,car,side_road,9,2021,Friday,3
2021-03-05 11:51:47.421484,GE,light,icy,truck,main_road,9,2021,Friday,3
2021-03-05 13:36:38.599719,VD,light,dry,car,main_road,9,2021,Friday,3
2021-03-05 15:21:29.777955,AG,light,dry,bicycle,highway,9,2021,Friday,3
2021-03-05 17:06:20.956191,BE,light,dry,car,main_road,9,2021,Friday,3
2021-03-05 18:51:12.134426,TI,light,wet,car,main_road,9,2021,Friday,3
2021-03-05 20:36:03.312662,OW,light,snow,car,main_road,9,2021,Friday,3
2021-03-05 22:20:54.490898,BL,serious,wet,motorcycle,main_road,9,2021,Friday,3
2021-03-06 00:05:45.669133,SG,light,icy,car,highway,9,2021,Saturday,3
2021-03-06 01:50:36.847369,SG,light,dry,bicycle,highway,9,2021,Saturday,3
2021-03-06 03:35:28.025605,AG,serious,dry,car,highway,9,2021,Saturday,3
2021-03-06 05:20:19.203840,GR,light,wet,car,side_road,9,2021,Saturday,3
2021-03-06 07:05:10.382076,ZH,light,dry,car,main_road,9,2021,Saturday,3
2021-03-06 08:50:01.560312,SO,light,snow,car,highway,9,2021,Saturday,3
2021-03-06 10:34:52.738547,GR,light,wet,car,main_road,9,2021,Saturday,3
2021-03-06 12:19:43.916783,LU,serious,dry,car,main_road,9,2021,Saturday,3
2021-03-06 14:04:35.095019,UR,serious,wet,motorcycle,main_road,9,2021,Saturday,3
2021-03-06 15:49:26.273254,ZH,light,dry,car,highway,9,2021,Saturday,3
2021-03-06 17:34:17.451490,FR,light,dry,car,side_road,9,2021,Saturday,3
2021-03-06 19:19:08.629725,GE,light,wet,car,side_road,9,2021,Saturday,3
2021-03-06 21:03:59.807961,LU,light,wet,bicycle,main_road,9,2021,Saturday,3
2021-03-06 22:48:50.986197,BL,light,snow,car,main_road,9,2021,Saturday,3
2021-03-07 00:33:42.164432,TG,light,dry,car,highway,9,2021,Sunday,3
2021-03-07 02:18:33.342668,ZH,light,wet,car,side_road,9,2021,Sunday,3
2021-03-07 04:03:24.520904,VS,serious,dry,motorcycle,main_road,9,2021,Sunday,3
2021-03-07 05:48:15.699139,ZG,light,dry,bicycle,highway,9,2021,Sunday,3
2021-03-07 07:33:06.877375,VD,light,wet,bicycle,main_road,9,2021,Sunday,3
2021-03-07 09:17:58.055611,ZH,light,dry,bicycle,side_road,9,2021,Sunday,3
2021-03-07 11:02:49.233846,BE,serious,wet,car,main_road,9,2021,Sunday,3
2021-03-07 12:47:40.412082,SZ,light,wet,car,main_road,9,2021,Sunday,3
2021-03-07 14:32:31.590318,OW,light,dry,car,side_road,9,2021,Sunday,3
2021-03-07 16:17:22.768553,VD,light,dry,car,main_road,9,2021,Sunday,3
2021-03-07 18:02:13.946789,ZH,serious,dry,car,main_road,9,2021,Sunday,3
2021-03-07 19:47:05.125025,GR,serious,wet,car,side_road,9,2021,Sunday,3
2021-03-07 21:31:56.303260,BE,light,dry,car,side_road,9,2021,Sunday,3
2021-03-07 23:16:47.481496,VD,light,dry,car,side_road,9,2021,Sunday,3
2021-03-08 01:01:38.659731,TI,light,wet,car,main_road,10,2021,Monday,3
2021-03-08 02:46:29.837967,BS,light,snow,car,side_road,10,2021,Monday,3
2021-03-08 04:31:21.016203,BE,serious,wet,truck,side_road,10,2021,Monday,3
2021-03-08 06:16:12.194438,SG,light,dry,car,main_road,10,2021,Monday,3
2021-03-08 08:01:03.372674,BE,light,dry,bicycle,highway,10,2021,Monday,3
2021-03-08 09:45:54.550910,BE,light,wet,car,side_road,10,2021,Monday,3
2021-03-08 11:30:45.729145,SG,light,wet,car,highway,10,2021,Monday,3
2021-03-08 13:15:36.907381,GE,light,dry,car,highway,10,2021,Monday,3
2021-03-08 15:00:28.085617,VD,light,dry,car,main_road,10,2021,Monday,3
2021-03-08 16:45:19.263852,AI,light,dry,truck,main_road,10,2021,Monday,3
2021-03-08 18:30:10.442088,BL,light,dry,car,side_road,10,2021,Monday,3
2021-03-08 20:15:01.620324,JU,light,wet,truck,main_road,10,2021,Monday,3
2021-03-08 21:59:52.798559,BL,fatal,dry,car,highway,10,2021,Monday,3
2021-03-08 23:44:43.976795,FR,light,dry,car,side_road,10,2021,Monday,3
2021-03-09 01:29:35.155031,VS,light,dry,car,side_road,10,2021,Tuesday,3
2021-03-09 03:14:26.333266,LU,light,dry,car,side_road,10,2021,Tuesday,3
2021-03-09 04:59:17.511502,ZH,light,dry,car,main_road,10,2021,Tuesday,3
2021-03-09 06:44:08.689737,SG,light,dry,car,highway,10,2021,Tuesday,3
2021-03-09 08:28:59.867973,ZH,light,icy,motorcycle,main_road,10,2021,Tuesday,3
2021-03-09 10:13:51.046209,ZG,fatal,dry,car,highway,10,2021,Tuesday,3
2021-03-09 11:58:42.224444,FR,light,wet,car,highway,10,2021,Tuesday,3
2021-03-09 13:43:33.402680,BL,light,wet,bicycle,side_road,10,2021,Tuesday,3
2021-03-09 15:28:24.580916,JU,light,dry,car,main_road,10,2021,Tuesday,3
2021-03-09 17:13:15.759151,BE,light,dry,car,main_road,10,2021,Tuesday,3
2021-03-09 18:58:06.937387,ZG,light,dry,car,side_road,10,2021,Tuesday,3
2021-03-09 20:42:58.115623,BE,serious,wet,truck,main_road,10,2021,Tuesday,3
2021-03-09 22:27:49.293858,SG,light,wet,car,highway,10,2021,Tuesday,3
2021-03-10 00:12:40.472094,AG,light,dry,car,main_road,10,2021,Wednesday,3
2021-03-10 01:57:31.650330,SO,light,wet,bicycle,highway,10,2021,Wednesday,3
2021-03-10 03:42:22.828565,LU,light,wet,motorcycle,side_road,10,2021,Wednesday,3
2021-03-10 05:27:14.006801,SG,serious,dry,car,side_road,10,2021,Wednesday,3
2021-03-10 07:12:05.185037,BL,light,wet,motorcycle,main_road,10,2021,Wednesday,3
2021-03-10 08:56:56.363272,BE,light,dry,motorcycle,highway,10,2021,Wednesday,3
2021-03-10 10:41:47.541508,FR,light,wet,car,highway,10,2021,Wednesday,3
2021-03-10 12:26:38.719743,FR,light,dry,car,side_road,10,2021,Wednesday,3
2021-03-10 14:11:29.897979,GE,light,wet,motorcycle,side_road,10,2021,Wednesday,3
2021-03-10 15:56:21.076215,VD,light,dry,car,highway,10,2021,Wednesday,3
2021-03-10 17:41:12.254450,AG,light,wet,car,side_road,10,2021,Wednesday,3
2021-03-10 19:26:03.432686,VD,light,dry,motorcycle,main_road,10,2021,Wednesday,3
2021-03-10 21:10:54.610922,AG,light,wet,truck,main_road,10,2021,Wednesday,3
2021-03-10 22:55:45.789157,VS,light,dry,car,highway,10,2021,Wednesday,3
2021-03-11 00:40:36.967393,ZH,light,dry,car,side_road,10,2021,Thursday,3
2021-03-11 02:25:28.145629,SO,light,dry,car,main_road,10,2021,Thursday,3
2021-03-11 04:10:19.323864,TG,light,dry,car,side_road,10,2021,Thursday,3
2021-03-11 05:55:10.502100,AR,light,wet,bicycle,main_road,10,2021,Thursday,3
2021-03-11 07:40:01.680336,BE,light,snow,car,side_road,10,2021,Thursday,3
2021-03-11 09:24:52.858571,SZ,light,wet,car,highway,10,2021,Thursday,3
2021-03-11 11:09:44.036807,UR,light,wet,bicycle,highway,10,2021,Thursday,3
2021-03-11 12:54:35.215043,LU,light,dry,car,highway,10,2021,Thursday,3
2021-03-11 14:39:26.393278,SZ,light,dry,car,side_road,10,2021,Thursday,3
2021-03-11 16:24:17.571514,BS,light,wet,car,side_road,10,2021,Thursday,3
2021-03-11 18:09:08.749749,VD,light,snow,car,highway,10,2021,Thursday,3
2021-03-11 19:53:59.927985,TG,light,wet,car,main_road,10,2021,Thursday,3
2021-03-11 21:38:51.106221,VD,serious,dry,car,side_road,10,2021,Thursday,3
2021-03-11 23:23:42.284456,VD,light,dry,car,main_road,10,2021,Thursday,3
2021-03-12 01:08:33.462692,FR,light,dry,truck,side_road,10,2021,Friday,3
2021-03-12 02:53:24.640928,OW,light,dry,car,side_road,10,2021,Friday,3
2021-03-12 04:38:15.819163,ZH,light,wet,car,main_road,10,2021,Friday,3
2021-03-12 06:23:06.997399,VS,light,dry,car,side_road,10,2021,Friday,3
2021-03-12 08:07:58.175635,ZH,light,wet,car,side_road,10,2021,Friday,3
2021-03-12 09:52:49.353870,AG,light,icy,car,main_road,10,2021,Friday,3
2021-03-12 11:37:40.532106,ZG,light,wet,bicycle,main_road,10,2021,Friday,3
2021-03-12 13:22:31.710342,NE,light,icy,car,highway,10,2021,Friday,3
2021-03-12 15:07:22.888577,FR,light,dry,car,side_road,10,2021,Friday,3
2021-03-12 16:52:14.066813,TI,light,snow,car,side_road,10,2021,Friday,3
2021-03-12 18:37:05.245049,LU,light,dry,car,highway,10,2021,Friday,3
2021-03-12 20:21:56.423284,LU,light,wet,truck,main_road,10,2021,Friday,3
2021-03-12 22:06:47.601520,SG,light,dry,bicycle,main_road,10,2021,Friday,3
2021-03-12 23:51:38.779755,JU,light,dry,car,side_road,10,2021,Friday,3
2021-03-13 01:36:29.957991,BL,light,dry,truck,main_road,10,2021,Saturday,3
2021-03-13 03:21:21.136227,VS,light,dry,car,side_road,10,2021,Saturday,3
2021-03-13 05:06:12.314462,TI,light,icy,car,highway,10,2021,Saturday,3
2021-03-13 06:51:03.492698,TI,light,wet,truck,main_road,10,2021,Saturday,3
2021-03-13 08:35:54.670934,FR,light,wet,car,main_road,10,2021,Saturday,3
2021-03-13 10:20:45.849169,ZG,serious,wet,car,highway,10,2021,Saturday,3
2021-03-13 12:05:37.027405,BE,light,wet,car,side_road,10,2021,Saturday,3
2021-03-13 13:50:28.205641,GE,light,dry,car,side_road,10,2021,Saturday,3
2021-03-13 15:35:19.383876,GE,light,wet,car,side_road,10,2021,Saturday,3
2021-03-13 17:20:10.562112,TG,light,dry,truck,side_road,10,2021,Saturday,3
2021-03-13 19:05:01.740348,LU,light,wet,car,main_road,10,2021,Saturday,3
2021-03-13 20:49:52.918583,LU,light,snow,car,side_road,10,2021,Saturday,3
2021-03-13 22:34:44.096819,GE,light,dry,car,side_road,10,2021,Saturday,3
2021-03-14 00:19:35.275055,ZH,serious,dry,car,main_road,10,2021,Sunday,3
2021-03-14 02:04:26.453290,VD,light,icy,motorcycle,main_road,10,2021,Sunday,3
2021-03-14 03:49:17.631526,NW,serious,icy,bicycle,side_road,10,2021,Sunday,3
2021-03-14 05:34:08.809761,FR,light,snow,bicycle,side_road,10,2021,Sunday,3
2021-03-14 07:18:59.987997,VD,serious,wet,car,side_road,10,2021,Sunday,3
2021-03-14 09:03:51.166233,ZH,serious,dry,bicycle,highway,10,2021,Sunday,3
2021-03-14 10:48:42.344468,NW,light,dry,car,side_road,10,2021,Sunday,3
2021-03-14 12:33:33.522704,NE,light,dry,car,main_road,10,2021,Sunday,3
2021-03-14 14:18:24.700940,AG,light,wet,motorcycle,highway,10,2021,Sunday,3
2021-03-14 16:03:15.879175,TG,light,dry,car,side_road,10,2021,Sunday,3
2021-03-14 17:48:07.057411,TG,serious,wet,car,side_road,10,2021,Sunday,3
2021-03-14 19:32:58.235647,ZH,light,icy,bicycle,main_road,10,2021,Sunday,3
2021-03-14 21:17:49.413882,BE,light,snow,motorcycle,main_road,10,2021,Sunday,3
2021-03-14 23:02:40.592118,BS,light,dry,car,highway,10,2021,Sunday,3
2021-03-15 00:47:31.770354,GL,light,dry,motorcycle,highway,11,2021,Monday,3
2021-03-15 02:32:22.948589,FR,light,wet,truck,main_road,11,2021,Monday,3
2021-03-15 04:17:14.126825,TI,light,wet,bicycle,highway,11,2021,Monday,3
2021-03-15 06:02:05.305061,ZH,light,wet,car,main_road,11,2021,Monday,3
2021-03-15 07:46:56.483296,GR,light,wet,motorcycle,side_road,11,2021,Monday,3
2021-03-15 09:31:47.661532,ZH,serious,dry,motorcycle,highway,11,2021,Monday,3
2021-03-15 11:16:38.839767,ZH,light,dry,car,highway,11,2021,Monday,3
2021-03-15 13:01:30.018003,FR,light,dry,car,side_road,11,2021,Monday,3
2021-03-15 14:46:21.196239,VD,light,wet,car,side_road,11,2021,Monday,3
2021-03-15 16:31:12.374474,BE,light,dry,car,highway,11,2021,Monday,3
2021-03-15 18:16:03.552710,BL,light,wet,bicycle,highway,11,2021,Monday,3
2021-03-15 20:00:54.730946,AG,light,icy,car,side_road,11,2021,Monday,3
2021-03-15 21:45:45.909181,BE,light,dry,car,main_road,11,2021,Monday,3
2021-03-15 23:30:37.087417,BS,light,snow,motorcycle,side_road,11,2021,Monday,3
2021-03-16 01:15:28.265653,VS,light,wet,car,main_road,11,2021,Tuesday,3
2021-03-16 03:00:19.443888,BS,light,wet,car,side_road,11,2021,Tuesday,3
2021-03-16 04:45:10.622124,BE,serious,dry,car,side_road,11,2021,Tuesday,3
2021-03-16 06:30:01.800360,SG,light,dry,car,highway,11,2021,Tuesday,3
2021-03-16 08:14:52.978595,AI,light,dry,bicycle,main_road,11,2021,Tuesday,3
2021-03-16 09:59:44.156831,ZH,light,dry,motorcycle,main_road,11,2021,Tuesday,3
2021-03-16 11:44:35.335067,ZH,serious,dry,car,highway,11,2021,Tuesday,3
2021-03-16 13:29:26.513302,BE,serious,wet,bicycle,highway,11,2021,Tuesday,3
2021-03-16 15:14:17.691538,BE,serious,dry,car,highway,11,2021,Tuesday,3
2021-03-16 16:59:08.869773,LU,light,snow,car,main_road,11,2021,Tuesday,3
2021-03-16 18:44:00.048009,SO,light,wet,car,side_road,11,2021,Tuesday,3
2021-03-16 20:28:51.226245,ZG,light,dry,bicycle,highway,11,2021,Tuesday,3
2021-03-16 22:13:42.404480,VD,serious,wet,car,side_road,11,2021,Tuesday,3
2021-03-16 23:58:33.582716,SG,light,snow,car,side_road,11,2021,Tuesday,3
2021-03-17 01:43:24.760952,VD,serious,wet,car,side_road,11,2021,Wednesday,3
2021-03-17 03:28:15.939187,BL,light,dry,car,side_road,11,2021,Wednesday,3
2021-03-17 05:13:07.117423,ZH,light,icy,bicycle,side_road,11,2021,Wednesday,3
2021-03-17 06:57:58.295659,SO,light,dry,car,side_road,11,2021,Wednesday,3
2021-03-17 08:42:49.473894,VD,light,wet,motorcycle,main_road,11,2021,Wednesday,3
2021-03-17 10:27:40.652130,BE,light,wet,car,main_road,11,2021,Wednesday,3
2021-03-17 12:12:31.830366,ZH,light,dry,motorcycle,main_road,11,2021,Wednesday,3
2021-03-17 13:57:23.008601,SZ,light,dry,truck,main_road,11,2021,Wednesday,3
2021-03-17 15:42:14.186837,ZG,light,icy,car,highway,11,2021,Wednesday,3
2021-03-17 17:27:05.365073,UR,light,icy,car,side_road,11,2021,Wednesday,3
2021-03-17 19:11:56.543308,BE,light,wet,bicycle,highway,11,2021,Wednesday,3
2021-03-17 20:56:47.721544,LU,serious,dry,truck,main_road,11,2021,Wednesday,3
2021-03-17 22:41:38.899779,AG,light,dry,car,main_road,11,2021,Wednesday,3
2021-03-18 00:26:30.078015,ZG,light,dry,car,side_road,11,2021,Thursday,3
2021-03-18 02:11:21.256251,SG,light,wet,motorcycle,highway,11,2021,Thursday,3
2021-03-18 03:56:12.434486,BL,light,dry,car,side_road,11,2021,Thursday,3
2021-03-18 05:41:03.612722,BL,light,dry,car,highway,11,2021,Thursday,3
2021-03-18 07:25:54.790958,LU,light,dry,bicycle,side_road,11,2021,Thursday,3
2021-03-18 09:10:45.969193,BL,light,wet,bicycle,main_road,11,2021,Thursday,3
2021-03-18 10:55:37.147429,ZH,light,wet,truck,main_road,11,2021,Thursday,3
2021-03-18 12:40:28.325665,FR,light,wet,car,side_road,11,2021,Thursday,3
2021-03-18 14:25:19.503900,SH,serious,wet,bicycle,main_road,11,2021,Thursday,3
2021-03-18 16:10:10.682136,BE,light,dry,car,main_road,11,2021,Thursday,3
2021-03-18 17:55:01.860372,LU,light,dry,car,main_road,11,2021,Thursday,3
2021-03-18 19:39:53.038607,BE,fatal,wet,car,side_road,11,2021,Thursday,3
2021-03-18 21:24:44.216843,ZH,light,wet,truck,side_road,11,2021,Thursday,3
2021-03-18 23:09:35.395079,OW,light,dry,car,side_road,11,2021,Thursday,3
2021-03-19 00:54:26.573314,GE,light,wet,bicycle,main_road,11,2021,Friday,3
2021-03-19 02:39:17.751550,NW,light,icy,bicycle,main_road,11,2021,Friday,3
2021-03-19 04:24:08.929785,SO,light,wet,car,main_road,11,2021,Friday,3
2021-03-19 06:09:00.108021,GR,serious,wet,bicycle,side_road,11,2021,Friday,3
2021-03-19 07:53:51.286257,GR,light,wet,bicycle,main_road,11,2021,Friday,3
2021-03-19 09:38:42.464492,NE,light,dry,car,side_road,11,2021,Friday,3
2021-03-19 11:23:33.642728,VD,serious,wet,car,main_road,11,2021,Friday,3
2021-03-19 13:08:24.820964,TI,fatal,snow,car,main_road,11,2021,Friday,3
2021-03-19 14:53:15.999199,NE,light,dry,car,main_road,11,2021,Friday,3
2021-03-19 16:38:07.177435,BE,light,dry,motorcycle,main_road,11,2021,Friday,3
2021-03-19 18:22:58.355671,SG,light,wet,car,side_road,11,2021,Friday,3
2021-03-19 20:07:49.533906,VD,light,dry,bicycle,highway,11,2021,Friday,3
2021-03-19 21:52:40.712142,SG,light,wet,bicycle,highway,11,2021,Friday,3
2021-03-19 23:37:31.890378,GE,light,dry,car,highway,11,2021,Friday,3
2021-03-20 01:22:23.068613,ZH,light,wet,car,highway,11,2021,Saturday,3
2021-03-20 03:07:14.246849,FR,light,wet,car,highway,11,2021,Saturday,3
2021-03-20 04:52:05.425085,GE,light,dry,car,side_road,11,2021,Saturday,3
2021-03-20 06:36:56.603320,ZG,light,dry,car,main_road,11,2021,Saturday,3
2021-03-20 08:21:47.781556,AG,light,dry,car,main_road,11,2021,Saturday,3
2021-03-20 10:06:38.959791,ZH,serious,dry,car,side_road,11,2021,Saturday,3
2021-03-20 11:51:30.138027,AG,light,dry,car,side_road,11,2021,Saturday,3
2021-03-20 13:36:21.316263,VS,light,dry,bicycle,highway,11,2021,Saturday,3
2021-03-20 15:21:12.494498,ZG,serious,wet,car,side_road,11,2021,Saturday,3
2021-03-20 17:06:03.672734,ZH,light,wet,car,side_road,11,2021,Saturday,3
2021-03-20 18:50:54.850970,ZH,light,dry,car,highway,11,2021,Saturday,3
2021-03-20 20:35:46.029205,VD,light,dry,car,side_road,11,2021,Saturday,3
2021-03-20 22:20:37.207441,AG,light,dry,car,highway,11,2021,Saturday,3
2021-03-21 00:05:28.385677,ZH,light,wet,car,highway,11,2021,Sunday,3
2021-03-21 01:50:19.563912,ZH,serious,dry,car,main_road,11,2021,Sunday,3
2021-03-21 03:35:10.742148,TI,light,dry,car,side_road,11,2021,Sunday,3
2021-03-21 05:20:01.920384,TI,light,dry,car,side_road,11,2021,Sunday,3
2021-03-21 07:04:53.098619,ZH,light,snow,car,main_road,11,2021,Sunday,3
2021-03-21 08:49:44.276855,LU,light,wet,car,main_road,11,2021,Sunday,3
2021-03-21 10:34:35.455091,TI,light,wet,motorcycle,main_road,11,2021,Sunday,3
2021-03-21 12:19:26.633326,BL,light,dry,car,main_road,11,2021,Sunday,3
2021-03-21 14:04:17.811562,NE,light,dry,car,side_road,11,2021,Sunday,3
2021-03-21 15:49:08.989797,SO,light,dry,motorcycle,main_road,11,2021,Sunday,3
2021-03-21 17:34:00.168033,AG,light,snow,bicycle,main_road,11,2021,Sunday,3
2021-03-21 19:18:51.346269,BS,serious,dry,truck,main_road,11,2021,Sunday,3
2021-03-21 21:03:42.524504,NE,light,dry,car,side_road,11,2021,Sunday,3
2021-03-21 22:48:33.702740,FR,light,dry,car,side_road,11,2021,Sunday,3
2021-03-22 00:33:24.880976,BE,light,wet,car,highway,12,2021,Monday,3
2021-03-22 02:18:16.059211,SZ,light,dry,truck,main_road,12,2021,Monday,3
2021-03-22 04:03:07.237447,VD,light,wet,truck,main_road,12,2021,Monday,3
2021-03-22 05:47:58.415683,BS,light,snow,car,side_road,12,2021,Monday,3
2021-03-22 07:32:49.593918,NW,serious,dry,car,main_road,12,2021,Monday,3
2021-03-22 09:17:40.772154,BL,light,wet,car,highway,12,2021,Monday,3
2021-03-22 11:02:31.950390,BE,serious,wet,car,main_road,12,2021,Monday,3
2021-03-22 12:47:23.128625,ZH,fatal,wet,bicycle,main_road,12,2021,Monday,3
2021-03-22 14:32:14.306861,LU,light,dry,car,main_road,12,2021,Monday,3
2021-03-22 16:17:05.485097,SG,light,dry,car,main_road,12,2021,Monday,3
2021-03-22 18:01:56.663332,AG,light,wet,truck,highway,12,2021,Monday,3
2021-03-22 19:46:47.841568,VD,light,dry,car,highway,12,2021,Monday,3
2021-03-22 21:31:39.019803,VS,serious,icy,car,main_road,12,2021,Monday,3
2021-03-22 23:16:30.198039,FR,light,wet,car,main_road,12,2021,Monday,3
2021-03-23 01:01:21.376275,AG,light,wet,car,side_road,12,2021,Tuesday,3
2021-03-23 02:46:12.554510,ZH,light,dry,car,main_road,12,2021,Tuesday,3
2021-03-23 04:31:03.732746,ZH,light,wet,car,highway,12,2021,Tuesday,3
2021-03-23 06:15:54.910982,ZH,light,wet,car,side_road,12,2021,Tuesday,3
2021-03-23 08:00:46.089217,SO,light,wet,car,side_road,12,2021,Tuesday,3
2021-03-23 09:45:37.267453,BE,light,dry,car,main_road,12,2021,Tuesday,3
2021-03-23 11:30:28.445689,LU,light,icy,truck,main_road,12,2021,Tuesday,3
2021-03-23 13:15:19.623924,GR,serious,dry,car,side_road,12,2021,Tuesday,3
2021-03-23 15:00:10.802160,NW,light,dry,car,highway,12,2021,Tuesday,3
2021-03-23 16:45:01.980396,BL,fatal,snow,car,side_road,12,2021,Tuesday,3
2021-03-23 18:29:53.158631,FR,light,wet,car,side_road,12,2021,Tuesday,3
2021-03-23 20:14:44.336867,BE,light,dry,car,main_road,12,2021,Tuesday,3
2021-03-23 21:59:35.515103,ZH,light,icy,motorcycle,main_road,12,2021,Tuesday,3
2021-03-23 23:44:26.693338,LU,light,dry,car,highway,12,2021,Tuesday,3
2021-03-24 01:29:17.871574,ZH,light,dry,car,side_road,12,2021,Wednesday,3
2021-03-24 03:14:09.049809,SG,light,wet,car,side_road,12,2021,Wednesday,3
2021-03-24 04:59:00.228045,TI,serious,dry,truck,main_road,12,2021,Wednesday,3
2021-03-24 06:43:51.406281,SZ,light,icy,bicycle,highway,12,2021,Wednesday,3
2021-03-24 08:28:42.584516,ZG,serious,wet,car,side_road,12,2021,Wednesday,3
2021-03-24 10:13:33.762752,TI,light,dry,car,side_road,12,2021,Wednesday,3
2021-03-24 11:58:24.940988,BE,fatal,wet,car,side_road,12,2021,Wednesday,3
2021-03-24 13:43:16.119223,ZH,light,dry,truck,highway,12,2021,Wednesday,3
2021-03-24 15:28:07.297459,BS,light,wet,car,main_road,12,2021,Wednesday,3
2021-03-24 17:12:58.475695,GR,light,icy,car,highway,12,2021,Wednesday,3
2021-03-24 18:57:49.653930,SG,serious,wet,car,side_road,12,2021,Wednesday,3
2021-03-24 20:42:40.832166,AG,light,dry,car,main_road,12,2021,Wednesday,3
2021-03-24 22:27:32.010402,ZH,light,dry,car,side_road,12,2021,Wednesday,3
2021-03-25 00:12:23.188637,FR,light,dry,car,highway,12,2021,Thursday,3
2021-03-25 01:57:14.366873,LU,light,wet,truck,highway,12,2021,Thursday,3
2021-03-25 03:42:05.545109,TG,serious,wet,car,side_road,12,2021,Thursday,3
2021-03-25 05:26:56.723344,VD,light,dry,car,side_road,12,2021,Thursday,3
2021-03-25 07:11:47.901580,LU,light,dry,car,main_road,12,2021,Thursday,3
2021-03-25 08:56:39.079815,ZH,light,wet,car,main_road,12,2021,Thursday,3
2021-03-25 10:41:30.258051,LU,serious,dry,car,side_road,12,2021,Thursday,3
2021-03-25 12:26:21.436287,ZH,fatal,dry,truck,side_road,12,2021,Thursday,3
