date,canton,temp_max,temp_min,precipitation,snowfall,snow_depth,weather_code,wind_speed,weather_condition,week,year
2024-11-10,UR,-5.2,-11.6,0.4,0.0,0.0,0,0.7,Clear sky,45,2024
2024-11-11,UR,-8.7,-18.9,4.2,0.0,0.0,71,1.5,Snow,46,2024
2024-11-12,UR,-12.0,-21.2,0.1,0.0,0.0,0,4.3,Clear sky,46,2024
2024-11-13,UR,-5.5,-15.1,4.4,0.0,0.0,71,9.0,Snow,46,2024
2024-11-14,UR,-5.6,-13.6,2.3,0.0,0.0,71,9.8,Snow,46,2024
2024-11-15,UR,-3.9,-12.0,0.2,0.0,0.0,0,2.7,Clear sky,46,2024
2024-11-16,UR,-10.3,-17.0,2.9,0.0,0.0,71,3.0,Snow,46,2024
2024-11-17,UR,-6.8,-9.7,0.4,0.0,0.0,0,6.0,Clear sky,46,2024
2024-11-18,UR,-9.9,-20.7,0.4,0.0,0.0,0,2.5,Clear sky,47,2024
2024-11-19,UR,-8.2,-15.1,2.1,0.0,0.0,71,0.2,Snow,47,2024
2024-11-20,UR,-4.6,-14.1,13.5,0.0,0.0,71,8.5,Snow,47,2024
2024-11-21,UR,-4.9,-10.6,1.2,0.0,0.0,71,2.1,Snow,47,2024
2024-11-22,UR,-6.6,-20.0,0.2,0.0,0.0,0,8.4,Clear sky,47,2024
2024-11-23,UR,-9.6,-17.6,0.7,0.0,0.0,71,5.5,Snow,47,2024
2024-11-24,UR,-7.9,-15.3,2.5,0.0,0.0,71,7.7,Snow,47,2024
2024-11-25,UR,-14.5,-20.0,0.0,0.0,0.0,0,1.4,Clear sky,48,2024
2024-11-26,UR,-9.2,-17.8,0.9,0.0,0.0,71,9.1,Snow,48,2024
2024-11-27,UR,-7.0,-15.0,2.2,0.0,0.0,71,9.4,Snow,48,2024
2024-11-28,UR,-5.8,-11.9,2.6,0.0,0.0,71,11.9,Snow,48,2024
2024-11-29,UR,-5.4,-11.5,6.6,0.0,0.0,71,2.5,Snow,48,2024
2024-11-30,UR,-10.6,-17.9,0.5,0.0,0.0,0,9.0,Clear sky,48,2024
2024-12-01,UR,-11.0,-19.0,0.2,9.8,0.0,0,3.8,Clear sky,48,2024
2024-12-02,UR,-7.8,-15.3,2.3,13.2,0.0,71,0.4,Snow,49,2024
2024-12-03,UR,-13.5,-22.1,2.2,0.8,0.0,71,26.0,Snow,49,2024
2024-12-04,UR,-12.5,-20.5,0.9,6.3,0.0,71,6.1,Snow,49,2024
2024-12-05,UR,-8.5,-14.9,1.3,3.4,0.0,71,6.6,Snow,49,2024
2024-12-06,UR,-11.6,-19.0,0.5,0.3,0.0,71,18.4,Snow,49,2024
2024-12-07,UR,-11.2,-19.8,1.7,5.0,0.0,71,5.7,Snow,49,2024
2024-12-08,UR,-11.6,-19.9,0.2,6.0,0.0,0,11.3,Clear sky,49,2024
2024-12-09,UR,-10.5,-17.1,1.6,0.6,0.0,71,13.8,Snow,50,2024
2024-12-10,UR,-12.7,-17.6,4.6,13.1,0.0,71,25.0,Snow,50,2024
2024-12-11,UR,-14.1,-23.8,6.6,2.6,0.0,71,17.8,Snow,50,2024
2024-12-12,UR,-5.0,-14.2,3.3,0.8,0.0,71,4.7,Snow,50,2024
2024-12-13,UR,-3.8,-11.2,9.4,12.9,0.0,71,6.5,Snow,50,2024
2024-12-14,UR,-13.4,-22.1,1.4,2.3,0.0,71,9.4,Snow,50,2024
2024-12-15,UR,-6.0,-15.7,2.6,1.7,0.0,71,19.8,Snow,50,2024
2024-12-16,UR,-10.4,-17.7,3.8,3.5,0.0,71,6.0,Snow,51,2024
2024-12-17,UR,-6.3,-13.9,2.1,1.4,0.0,71,11.2,Snow,51,2024
2024-12-18,UR,-13.8,-22.3,1.6,8.9,0.0,71,9.8,Snow,51,2024
2024-12-19,UR,-11.8,-16.5,5.9,2.3,0.0,71,8.2,Snow,51,2024
2024-12-20,UR,-7.9,-15.8,0.6,5.4,0.0,71,1.1,Snow,51,2024
2024-12-21,UR,-11.8,-21.2,5.4,5.8,0.0,71,4.2,Snow,51,2024
2024-12-22,UR,-9.4,-20.6,0.2,12.2,0.0,0,20.2,Clear sky,51,2024
2024-12-23,UR,-6.4,-15.6,2.9,7.9,3.0,71,9.7,Snow,52,2024
2024-12-24,UR,-10.8,-20.6,0.3,3.2,6.0,0,18.8,Clear sky,52,2024
2024-12-25,UR,-12.1,-19.5,0.1,1.9,8.0,0,16.2,Clear sky,52,2024
2024-12-26,UR,-15.1,-23.5,0.0,6.2,15.0,0,16.3,Clear sky,52,2024
2024-12-27,UR,-10.2,-19.2,3.6,0.7,15.0,71,9.5,Snow,52,2024
2024-12-28,UR,-6.0,-15.7,1.4,12.9,28.0,71,6.0,Snow,52,2024
2024-12-29,UR,-8.6,-16.9,2.2,0.8,29.0,71,11.0,Snow,52,2024
2024-12-30,UR,-4.8,-12.5,3.4,3.8,33.0,71,0.7,Snow,1,2024
2024-12-31,UR,-3.9,-9.4,0.2,4.9,38.0,0,1.4,Clear sky,1,2024
2020-01-01,SZ,1.0,-6.3,3.6,1.3,0.0,61,13.3,Rain,1,2020
2020-01-02,SZ,-2.9,-14.1,0.2,0.1,0.0,0,2.0,Clear sky,1,2020
2020-01-03,SZ,0.9,-8.2,0.6,11.9,9.0,0,3.6,Clear sky,1,2020
2020-01-04,SZ,-1.7,-13.8,1.8,0.5,10.0,71,7.6,Snow,1,2020
2020-01-05,SZ,-6.6,-16.9,1.8,5.0,15.0,71,3.8,Snow,1,2020
2020-01-06,SZ,-4.0,-13.5,1.0,0.1,15.0,71,43.6,Snow,2,2020
2020-01-07,SZ,-6.7,-16.0,3.6,3.6,19.0,71,12.3,Snow,2,2020
2020-01-08,SZ,-8.3,-16.2,1.6,1.8,20.0,71,1.8,Snow,2,2020
2020-01-09,SZ,-9.4,-16.7,1.8,4.1,24.0,71,26.3,Snow,2,2020
2020-01-10,SZ,-2.9,-10.5,5.6,3.4,28.0,71,9.7,Snow,2,2020
2020-01-11,SZ,-4.3,-12.9,1.1,6.4,34.0,71,7.7,Snow,2,2020
2020-01-12,SZ,-5.5,-11.4,0.6,8.3,43.0,71,21.2,Snow,2,2020
2020-01-13,SZ,-6.5,-16.7,2.8,0.7,43.0,71,8.1,Snow,3,2020
2020-01-14,SZ,-8.9,-17.9,1.7,1.8,45.0,71,3.1,Snow,3,2020
2020-01-15,SZ,-10.1,-18.5,1.0,2.0,47.0,71,6.1,Snow,3,2020
2020-01-16,SZ,-5.8,-16.8,2.1,1.4,48.0,71,11.7,Snow,3,2020
2020-01-17,SZ,-4.9,-14.6,1.5,1.0,49.0,71,77.3,Snow,3,2020
2020-01-18,SZ,-4.9,-13.9,2.7,0.2,50.0,71,13.4,Snow,3,2020
2020-01-19,SZ,-11.0,-18.4,0.9,1.3,51.0,71,9.5,Snow,3,2020
2020-01-20,SZ,-7.8,-19.6,0.3,0.8,52.0,0,3.6,Clear sky,4,2020
2020-01-21,SZ,-6.9,-14.8,0.2,3.7,56.0,0,13.1,Clear sky,4,2020
2020-01-22,SZ,-6.0,-15.1,6.8,21.4,77.0,71,2.4,Snow,4,2020
2020-01-23,SZ,0.3,-4.4,1.5,2.3,77.0,61,1.0,Rain,4,2020
2020-01-24,SZ,0.7,-9.6,0.4,1.9,77.0,0,14.0,Clear sky,4,2020
2020-01-25,SZ,-4.6,-14.3,1.4,7.7,85.0,71,6.9,Snow,4,2020
2020-01-26,SZ,-5.8,-13.2,1.3,9.8,95.0,71,29.1,Snow,4,2020
2020-01-27,SZ,-5.7,-14.1,1.9,9.4,104.0,71,5.8,Snow,5,2020
2020-01-28,SZ,-3.2,-12.5,0.1,4.0,108.0,0,22.7,Clear sky,5,2020
2020-01-29,SZ,-6.4,-13.3,1.7,13.3,121.0,71,0.6,Snow,5,2020
2020-01-30,SZ,-4.1,-10.2,2.7,4.5,126.0,71,34.3,Snow,5,2020
2020-01-31,SZ,0.9,-6.0,6.3,9.8,134.0,61,6.6,Rain,5,2020
2020-02-01,SZ,2.8,-2.1,0.1,0.0,132.0,0,6.1,Clear sky,5,2020
2020-02-02,SZ,-0.2,-8.2,2.1,6.3,138.0,71,25.9,Snow,5,2020
2020-02-03,SZ,3.7,-7.4,1.0,0.0,136.0,0,4.2,Clear sky,6,2020
2020-02-04,SZ,0.2,-8.5,1.7,0.0,134.0,61,2.1,Rain,6,2020
2020-02-05,SZ,3.9,-6.9,2.8,0.0,132.0,61,10.4,Rain,6,2020
2020-02-06,SZ,4.3,-3.0,4.3,0.0,130.0,61,10.9,Rain,6,2020
2020-02-07,SZ,5.2,-3.1,3.3,0.0,128.0,61,1.7,Rain,6,2020
2020-02-08,SZ,-4.1,-13.9,0.3,15.8,144.0,0,1.3,Clear sky,6,2020
2020-02-09,SZ,-1.5,-11.3,2.3,0.6,144.0,71,2.8,Snow,6,2020
2020-02-10,SZ,-1.3,-7.5,0.9,0.1,144.0,71,7.5,Snow,7,2020
2020-02-11,SZ,5.6,-4.1,2.1,0.0,142.0,61,5.8,Rain,7,2020
2020-02-12,SZ,-3.3,-14.7,3.0,0.1,143.0,71,10.1,Snow,7,2020
2020-02-13,SZ,5.1,-2.4,2.0,0.0,141.0,61,0.6,Rain,7,2020
2020-02-14,SZ,-2.3,-17.7,3.9,2.8,143.0,71,8.2,Snow,7,2020
2020-02-15,SZ,5.6,-2.2,1.6,0.0,141.0,61,9.9,Rain,7,2020
2020-02-16,SZ,2.2,-2.5,1.6,0.0,139.0,61,4.1,Rain,7,2020
2020-02-17,SZ,5.3,-4.1,0.8,0.0,137.0,0,26.5,Clear sky,8,2020
2020-02-18,SZ,-0.7,-8.4,2.4,0.3,138.0,71,2.8,Snow,8,2020
2020-02-19,SZ,0.4,-5.1,1.7,7.0,143.0,61,1.5,Rain,8,2020
2020-02-20,SZ,5.5,0.5,1.4,0.0,141.0,61,19.1,Rain,8,2020
2020-02-21,SZ,2.5,-9.7,4.9,0.0,139.0,61,45.2,Rain,8,2020
2020-02-22,SZ,4.5,-3.6,2.2,0.0,137.0,61,2.3,Rain,8,2020
2020-02-23,SZ,-0.8,-8.2,6.7,2.7,139.0,71,2.7,Snow,8,2020
2020-02-24,SZ,3.0,-5.6,0.3,0.0,137.0,0,9.0,Clear sky,9,2020
2020-02-25,SZ,-1.0,-8.2,0.7,14.1,152.0,71,18.1,Snow,9,2020
2020-02-26,SZ,2.1,-6.3,2.2,0.0,150.0,61,12.4,Rain,9,2020
2020-02-27,SZ,1.8,-6.2,1.6,7.2,155.0,61,3.4,Rain,9,2020
2020-02-28,SZ,1.6,-7.2,0.3,1.2,154.0,0,0.3,Clear sky,9,2020
2020-02-29,SZ,-5.5,-13.8,1.9,0.4,154.0,71,14.4,Snow,9,2020
2020-03-01,SZ,8.2,-1.5,1.5,0.0,152.0,61,4.9,Rain,9,2020
2020-03-02,SZ,7.5,2.2,0.2,0.0,150.0,0,1.5,Clear sky,10,2020
2020-03-03,SZ,9.2,2.0,0.7,0.0,148.0,0,5.7,Clear sky,10,2020
2020-03-04,SZ,10.0,-0.1,1.3,0.0,146.0,61,41.4,Rain,10,2020
2020-03-05,SZ,10.5,3.1,1.1,0.0,144.0,61,13.1,Rain,10,2020
2020-03-06,SZ,1.9,-7.0,0.0,0.0,142.0,0,22.1,Clear sky,10,2020
2020-03-07,SZ,5.7,-4.3,5.0,0.0,140.0,61,3.8,Rain,10,2020
2020-03-08,SZ,6.3,-2.6,1.2,0.0,138.0,61,3.0,Rain,10,2020
2020-03-09,SZ,13.5,4.4,2.8,0.0,136.0,61,10.6,Rain,11,2020
2020-03-10,SZ,4.4,-3.7,1.8,0.0,134.0,61,15.8,Rain,11,2020
2020-03-11,SZ,7.1,-2.3,0.8,0.0,132.0,0,4.8,Clear sky,11,2020
2020-03-12,SZ,8.8,1.0,2.5,0.0,130.0,61,0.0,Rain,11,2020
2020-03-13,SZ,7.3,-0.8,0.2,0.0,128.0,0,1.9,Clear sky,11,2020
2020-03-14,SZ,14.5,6.3,5.6,0.0,126.0,61,17.0,Rain,11,2020
2020-03-15,SZ,9.6,4.2,1.1,0.0,124.0,61,9.9,Rain,11,2020
2020-03-16,SZ,6.3,-3.3,0.4,0.0,122.0,0,6.2,Clear sky,12,2020
2020-03-17,SZ,8.2,1.1,2.2,0.0,120.0,61,3.1,Rain,12,2020
2020-03-18,SZ,7.1,-0.5,2.0,0.0,118.0,61,5.2,Rain,12,2020
2020-03-19,SZ,4.3,-2.1,2.9,0.0,116.0,61,3.3,Rain,12,2020
2020-03-20,SZ,4.1,-4.6,1.4,0.0,114.0,61,0.7,Rain,12,2020
2020-03-21,SZ,0.4,-8.6,3.4,0.0,112.0,61,20.7,Rain,12,2020
2020-03-22,SZ,7.2,1.2,3.4,0.0,110.0,61,26.1,Rain,12,2020
2020-03-23,SZ,6.5,-3.0,1.2,0.0,108.0,61,9.6,Rain,13,2020
2020-03-24,SZ,4.4,-2.8,3.0,0.0,106.0,61,27.4,Rain,13,2020
2020-03-25,SZ,12.3,6.3,0.4,0.0,104.0,0,5.3,Clear sky,13,2020
2020-03-26,SZ,8.0,1.3,1.3,0.0,102.0,61,15.7,Rain,13,2020
2020-03-27,SZ,12.0,3.2,1.3,0.0,100.0,61,16.5,Rain,13,2020
2020-03-28,SZ,6.9,-3.5,0.2,0.0,98.0,0,2.7,Clear sky,13,2020
2020-03-29,SZ,9.1,1.1,0.7,0.0,96.0,0,1.9,Clear sky,13,2020
2020-03-30,SZ,7.8,-1.5,0.5,0.0,94.0,0,4.6,Clear sky,14,2020
2020-03-31,SZ,7.9,-0.9,4.2,0.0,92.0,61,4.1,Rain,14,2020
2020-04-01,SZ,15.6,8.0,0.4,0.0,90.0,0,6.1,Clear sky,14,2020
2020-04-02,SZ,16.5,8.5,1.3,0.0,88.0,61,3.6,Rain,14,2020
2020-04-03,SZ,17.7,10.6,0.1,0.0,86.0,0,22.9,Clear sky,14,2020
2020-04-04,SZ,12.6,3.6,0.1,0.0,84.0,0,7.3,Clear sky,14,2020
2020-04-05,SZ,14.8,7.2,1.1,0.0,82.0,61,0.1,Rain,14,2020
2020-04-06,SZ,14.7,5.7,3.2,0.0,80.0,61,5.9,Rain,15,2020
2020-04-07,SZ,14.0,6.5,0.3,0.0,78.0,0,0.2,Clear sky,15,2020
2020-04-08,SZ,14.6,9.2,4.1,0.0,76.0,61,2.3,Rain,15,2020
2020-04-09,SZ,11.4,2.5,0.7,0.0,74.0,0,7.1,Clear sky,15,2020
2020-04-10,SZ,12.6,4.9,0.4,0.0,72.0,0,11.6,Clear sky,15,2020
2020-04-11,SZ,14.0,7.3,3.6,0.0,70.0,61,2.8,Rain,15,2020
2020-04-12,SZ,19.4,9.9,1.4,0.0,68.0,61,17.0,Rain,15,2020
2020-04-13,SZ,12.8,6.5,1.4,0.0,66.0,61,16.9,Rain,16,2020
2020-04-14,SZ,18.7,9.3,5.7,0.0,64.0,61,12.0,Rain,16,2020
2020-04-15,SZ,14.3,4.9,0.8,0.0,62.0,0,10.7,Clear sky,16,2020
2020-04-16,SZ,12.3,6.9,0.4,0.0,60.0,0,39.0,Clear sky,16,2020
2020-04-17,SZ,17.5,11.1,1.2,0.0,58.0,61,7.3,Rain,16,2020
2020-04-18,SZ,17.3,5.5,3.2,0.0,56.0,61,0.8,Rain,16,2020
2020-04-19,SZ,18.8,10.7,1.8,0.0,54.0,61,14.2,Rain,16,2020
2020-04-20,SZ,14.1,3.2,3.7,0.0,52.0,61,8.8,Rain,17,2020
2020-04-21,SZ,15.1,7.9,1.5,0.0,50.0,61,15.2,Rain,17,2020
2020-04-22,SZ,5.8,-0.3,0.2,0.0,48.0,0,22.8,Clear sky,17,2020
2020-04-23,SZ,17.0,11.0,0.5,0.0,46.0,0,5.0,Clear sky,17,2020
2020-04-24,SZ,15.3,5.8,0.0,0.0,44.0,0,7.0,Clear sky,17,2020
2020-04-25,SZ,13.7,5.9,1.1,0.0,42.0,61,2.1,Rain,17,2020
2020-04-26,SZ,20.5,10.7,1.3,0.0,40.0,61,11.9,Rain,17,2020
2020-04-27,SZ,15.4,7.7,0.2,0.0,38.0,0,18.8,Clear sky,18,2020
2020-04-28,SZ,19.2,13.5,1.0,0.0,36.0,61,7.0,Rain,18,2020
2020-04-29,SZ,17.6,11.8,4.2,0.0,34.0,61,2.1,Rain,18,2020
2020-04-30,SZ,18.1,8.6,1.4,0.0,32.0,61,13.3,Rain,18,2020
2020-05-01,SZ,19.0,8.3,0.5,0.0,30.0,0,0.6,Clear sky,18,2020
2020-05-02,SZ,21.2,10.1,3.3,0.0,28.0,61,6.0,Rain,18,2020
2020-05-03,SZ,23.2,16.8,1.1,0.0,26.0,61,16.2,Rain,18,2020
2020-05-04,SZ,21.0,13.5,0.4,0.0,24.0,0,13.6,Clear sky,19,2020
2020-05-05,SZ,26.9,19.0,3.0,0.0,22.0,61,0.7,Rain,19,2020
2020-05-06,SZ,25.6,19.4,0.2,0.0,20.0,0,12.1,Clear sky,19,2020
2020-05-07,SZ,17.6,9.5,1.5,0.0,18.0,61,0.6,Rain,19,2020
2020-05-08,SZ,19.7,10.9,1.5,0.0,16.0,61,5.8,Rain,19,2020
2020-05-09,SZ,18.1,9.6,5.0,0.0,14.0,61,0.6,Rain,19,2020
2020-05-10,SZ,26.2,17.6,3.6,0.0,12.0,61,19.6,Rain,19,2020
2020-05-11,SZ,19.2,9.0,7.2,0.0,10.0,61,2.7,Rain,20,2020
2020-05-12,SZ,15.6,10.1,4.2,0.0,8.0,61,3.9,Rain,20,2020
2020-05-13,SZ,17.1,11.2,0.4,0.0,6.0,0,20.5,Clear sky,20,2020
2020-05-14,SZ,21.5,14.6,1.9,0.0,4.0,61,1.6,Rain,20,2020
2020-05-15,SZ,21.2,9.1,2.9,0.0,2.0,61,8.6,Rain,20,2020
2020-05-16,SZ,19.5,13.0,0.4,0.0,0.0,0,2.8,Clear sky,20,2020
2020-05-17,SZ,22.5,16.7,0.5,0.0,0.0,0,2.2,Clear sky,20,2020
2020-05-18,SZ,17.6,8.5,3.3,0.0,0.0,61,1.5,Rain,21,2020
2020-05-19,SZ,17.8,10.9,0.0,0.0,0.0,0,18.9,Clear sky,21,2020
2020-05-20,SZ,20.3,14.7,0.6,0.0,0.0,0,2.1,Clear sky,21,2020
2020-05-21,SZ,19.8,13.1,3.0,0.0,0.0,61,28.3,Rain,21,2020
2020-05-22,SZ,23.1,19.4,4.8,0.0,0.0,61,9.1,Rain,21,2020
2020-05-23,SZ,22.4,16.2,1.4,0.0,0.0,61,3.4,Rain,21,2020
2020-05-24,SZ,19.7,9.4,0.6,0.0,0.0,0,13.8,Clear sky,21,2020
2020-05-25,SZ,27.2,16.2,1.1,0.0,0.0,61,5.0,Rain,22,2020
2020-05-26,SZ,14.1,7.0,1.8,0.0,0.0,61,15.6,Rain,22,2020
2020-05-27,SZ,12.1,4.9,3.9,0.0,0.0,61,2.9,Rain,22,2020
2020-05-28,SZ,22.5,13.3,4.2,0.0,0.0,61,0.3,Rain,22,2020
2020-05-29,SZ,21.9,14.3,2.7,0.0,0.0,61,13.2,Rain,22,2020
2020-05-30,SZ,17.9,9.2,3.1,0.0,0.0,61,12.5,Rain,22,2020
2020-05-31,SZ,17.6,10.9,0.2,0.0,0.0,0,5.6,Clear sky,22,2020
2020-06-01,SZ,20.2,13.2,1.5,0.0,0.0,61,2.4,Rain,23,2020
2020-06-02,SZ,21.6,13.8,2.5,0.0,0.0,61,6.2,Rain,23,2020
2020-06-03,SZ,17.7,8.7,0.8,0.0,0.0,0,13.7,Clear sky,23,2020
2020-06-04,SZ,21.9,14.9,2.2,0.0,0.0,61,5.3,Rain,23,2020
2020-06-05,SZ,17.2,9.7,1.8,0.0,0.0,61,2.7,Rain,23,2020
2020-06-06,SZ,21.5,13.6,0.2,0.0,0.0,0,10.2,Clear sky,23,2020
2020-06-07,SZ,25.6,14.4,1.6,0.0,0.0,61,1.1,Rain,23,2020
2020-06-08,SZ,23.2,13.9,2.5,0.0,0.0,61,27.6,Rain,24,2020
2020-06-09,SZ,26.6,16.7,0.7,0.0,0.0,0,11.5,Clear sky,24,2020
2020-06-10,SZ,21.6,16.7,0.5,0.0,0.0,0,39.8,Clear sky,24,2020
2020-06-11,SZ,22.1,13.9,0.2,0.0,0.0,0,48.2,Clear sky,24,2020
2020-06-12,SZ,17.7,7.2,1.5,0.0,0.0,61,6.3,Rain,24,2020
2020-06-13,SZ,19.4,7.3,0.6,0.0,0.0,0,7.8,Clear sky,24,2020
2020-06-14,SZ,23.9,15.9,5.2,0.0,0.0,61,7.9,Rain,24,2020
2020-06-15,SZ,29.1,19.4,2.2,0.0,0.0,61,9.7,Rain,25,2020
2020-06-16,SZ,25.6,16.7,8.2,0.0,0.0,61,28.2,Rain,25,2020
2020-06-17,SZ,21.0,13.1,1.7,0.0,0.0,61,8.8,Rain,25,2020
2020-06-18,SZ,20.7,9.2,0.2,0.0,0.0,0,49.3,Clear sky,25,2020
2020-06-19,SZ,29.1,17.6,0.2,0.0,0.0,0,11.2,Clear sky,25,2020
2020-06-20,SZ,19.1,12.5,5.1,0.0,0.0,61,0.7,Rain,25,2020
2020-06-21,SZ,21.8,15.2,5.4,0.0,0.0,61,1.3,Rain,25,2020
2020-06-22,SZ,23.9,16.4,4.9,0.0,0.0,61,1.6,Rain,26,2020
2020-06-23,SZ,20.0,16.2,0.0,0.0,0.0,0,4.1,Clear sky,26,2020
2020-06-24,SZ,26.0,16.7,2.4,0.0,0.0,61,5.4,Rain,26,2020
2020-06-25,SZ,21.5,13.7,4.3,0.0,0.0,61,23.9,Rain,26,2020
2020-06-26,SZ,26.8,19.9,0.5,0.0,0.0,0,4.4,Clear sky,26,2020
2020-06-27,SZ,21.9,15.6,1.7,0.0,0.0,61,3.5,Rain,26,2020
2020-06-28,SZ,25.8,16.7,0.4,0.0,0.0,0,2.4,Clear sky,26,2020
2020-06-29,SZ,18.6,10.1,2.0,0.0,0.0,61,17.0,Rain,27,2020
2020-06-30,SZ,27.2,20.1,3.3,0.0,0.0,61,10.7,Rain,27,2020
2020-07-01,SZ,18.8,12.3,3.6,0.0,0.0,61,11.9,Rain,27,2020
2020-07-02,SZ,23.1,16.3,0.8,0.0,0.0,0,28.5,Clear sky,27,2020
2020-07-03,SZ,21.0,13.1,0.6,0.0,0.0,0,0.3,Clear sky,27,2020
2020-07-04,SZ,24.2,17.3,0.6,0.0,0.0,0,3.1,Clear sky,27,2020
2020-07-05,SZ,18.4,11.0,0.1,0.0,0.0,0,26.0,Clear sky,27,2020
2020-07-06,SZ,18.6,11.9,1.8,0.0,0.0,61,4.9,Rain,28,2020
2020-07-07,SZ,25.9,15.2,1.1,0.0,0.0,61,22.1,Rain,28,2020
2020-07-08,SZ,22.3,16.8,1.3,0.0,0.0,61,7.2,Rain,28,2020
2020-07-09,SZ,27.0,20.8,2.1,0.0,0.0,61,4.2,Rain,28,2020
2020-07-10,SZ,19.9,11.7,3.6,0.0,0.0,61,1.2,Rain,28,2020
2020-07-11,SZ,16.5,8.7,3.8,0.0,0.0,61,2.8,Rain,28,2020
2020-07-12,SZ,17.7,15.7,0.0,0.0,0.0,0,17.3,Clear sky,28,2020
2020-07-13,SZ,20.4,11.7,4.2,0.0,0.0,61,6.0,Rain,29,2020
2020-07-14,SZ,19.4,12.4,2.1,0.0,0.0,61,17.9,Rain,29,2020
2020-07-15,SZ,19.8,11.6,0.2,0.0,0.0,0,0.3,Clear sky,29,2020
2020-07-16,SZ,23.1,17.2,3.5,0.0,0.0,61,4.1,Rain,29,2020
2020-07-17,SZ,28.0,18.9,2.0,0.0,0.0,61,3.3,Rain,29,2020
2020-07-18,SZ,20.1,13.2,0.1,0.0,0.0,0,10.2,Clear sky,29,2020
2020-07-19,SZ,20.7,17.4,0.4,0.0,0.0,0,6.1,Clear sky,29,2020
2020-07-20,SZ,21.3,14.4,0.8,0.0,0.0,0,11.5,Clear sky,30,2020
2020-07-21,SZ,23.0,14.8,1.4,0.0,0.0,61,4.6,Rain,30,2020
2020-07-22,SZ,20.3,16.6,0.3,0.0,0.0,0,0.5,Clear sky,30,2020
2020-07-23,SZ,25.9,20.6,1.8,0.0,0.0,61,10.3,Rain,30,2020
2020-07-24,SZ,25.1,19.0,1.7,0.0,0.0,61,3.7,Rain,30,2020
2020-07-25,SZ,26.4,17.1,3.3,0.0,0.0,61,1.3,Rain,30,2020
2020-07-26,SZ,19.1,11.9,2.7,0.0,0.0,61,0.5,Rain,30,2020
2020-07-27,SZ,17.4,9.6,7.6,0.0,0.0,61,0.8,Rain,31,2020
2020-07-28,SZ,18.0,7.4,2.0,0.0,0.0,61,10.5,Rain,31,2020
2020-07-29,SZ,14.7,5.7,0.7,0.0,0.0,0,5.3,Clear sky,31,2020
2020-07-30,SZ,21.8,15.7,1.2,0.0,0.0,61,6.8,Rain,31,2020
2020-07-31,SZ,19.9,12.1,3.7,0.0,0.0,61,1.2,Rain,31,2020
2020-08-01,SZ,13.8,9.4,1.8,0.0,0.0,61,5.1,Rain,31,2020
2020-08-02,SZ,18.5,7.7,0.8,0.0,0.0,0,10.3,Clear sky,31,2020
2020-08-03,SZ,17.6,7.4,0.2,0.0,0.0,0,3.0,Clear sky,32,2020
2020-08-04,SZ,12.3,5.5,2.1,0.0,0.0,61,4.6,Rain,32,2020
2020-08-05,SZ,14.5,3.1,1.8,0.0,0.0,61,22.0,Rain,32,2020
2020-08-06,SZ,17.6,8.1,0.7,0.0,0.0,0,10.3,Clear sky,32,2020
2020-08-07,SZ,13.1,8.0,0.2,0.0,0.0,0,2.5,Clear sky,32,2020
2020-08-08,SZ,15.7,8.4,2.6,0.0,0.0,61,2.6,Rain,32,2020
2020-08-09,SZ,20.0,12.2,1.4,0.0,0.0,61,0.1,Rain,32,2020
2020-08-10,SZ,15.3,4.1,0.3,0.0,0.0,0,1.2,Clear sky,33,2020
2020-08-11,SZ,15.8,11.8,3.7,0.0,0.0,61,6.4,Rain,33,2020
2020-08-12,SZ,12.2,5.2,0.6,0.0,0.0,0,2.0,Clear sky,33,2020
2020-08-13,SZ,16.7,10.6,0.6,0.0,0.0,0,14.0,Clear sky,33,2020
2020-08-14,SZ,11.4,4.0,0.7,0.0,0.0,0,2.3,Clear sky,33,2020
2020-08-15,SZ,11.5,2.9,0.6,0.0,0.0,0,18.1,Clear sky,33,2020
2020-08-16,SZ,19.8,10.7,1.1,0.0,0.0,61,3.2,Rain,33,2020
2020-08-17,SZ,12.5,0.9,4.2,0.0,0.0,61,24.1,Rain,34,2020
2020-08-18,SZ,17.1,11.1,0.4,0.0,0.0,0,3.9,Clear sky,34,2020
2020-08-19,SZ,17.4,7.3,3.4,0.0,0.0,61,4.3,Rain,34,2020
2020-08-20,SZ,16.2,4.9,0.9,0.0,0.0,0,14.5,Clear sky,34,2020
2020-08-21,SZ,19.4,10.2,2.0,0.0,0.0,61,0.8,Rain,34,2020
2020-08-22,SZ,19.8,14.0,0.9,0.0,0.0,0,10.4,Clear sky,34,2020
2020-08-23,SZ,23.3,16.8,2.5,0.0,0.0,61,9.6,Rain,34,2020
2020-08-24,SZ,18.1,12.8,3.0,0.0,0.0,61,5.0,Rain,35,2020
2020-08-25,SZ,12.2,2.9,1.9,0.0,0.0,61,6.7,Rain,35,2020
2020-08-26,SZ,17.7,11.3,1.4,0.0,0.0,61,0.5,Rain,35,2020
2020-08-27,SZ,12.0,4.6,3.5,0.0,0.0,61,34.4,Rain,35,2020
2020-08-28,SZ,20.2,11.1,1.0,0.0,0.0,0,0.3,Clear sky,35,2020
2020-08-29,SZ,18.7,8.5,0.6,0.0,0.0,0,4.2,Clear sky,35,2020
2020-08-30,SZ,13.1,3.5,0.2,0.0,0.0,0,30.7,Clear sky,35,2020
